,no,low,high
16,1.278921423297085,2.3697664138884167,1.6267387263484738
17,0.8509809286996294,1.9786449239708537,0.757014244885666
18,0.41749885303109213,1.0088753278253655,2.350731801206048
19,2.0394810670443735,2.1880450185476983,2.9582778065453326
20,1.1438513874454812,2.7222769567206386,2.4730136132623675
21,2.3329567634608273,2.0218315355905396,2.9314747173833546
22,2.583396795368688,2.8452377522773924,2.850037170521015
23,2.8977623543180946,2.572158087908998,0.6559993564451171
24,2.84325001402323,2.4766945261037634,1.9967174404972483
